case_id,source_layer,source_layer_name,source_id,parent_type,type_name,street_address,city_name,created_at,last_action_at,closed_at,status_desc,comments,department,division,dept_div,dept_div_id,category_zh,status_zh,keywords_zh,retrieval_text_zh,raw_text_en,dataset_split
br311-0-1063071,0,Open or In-Progress Status,1063071,MOWING AND TREE ISSUES,REQUEST REMOVAL/TRIMMING OF TREE,6869 ,BATON ROUGE,2024-07-26T23:57:00+00:00,2024-07-27T00:09:00+00:00,,IN PROGRESS,LARGE WATER OAK IN FRONT OF NEIGHBORS HOUSE AT 6869 JOLIET AVENUE AND IN RIGHT OF WAY  IS MOSTLY DEAD AND CONTINUES TO DROP LARGE LIMBS IN ROAD. VERY NEAR POWER LINE AND CONCERN FOR SAFETY. HAVE CUT SEVERAL LIMBS THAT FELL IN RECENT WEEKS. REQUEST CITY PARISH TO LOOK INTO ISSUE FOR REMOVAL.,MAINTENANCE,LANDSCAPE MAINTENANCE,DOM - LANDSCAPE MAINTENANCE,63,树木和杂草维护,处理中,树木、杂草、修剪、绿化,事项类别：树木和杂草维护；关键词：树木、杂草、修剪、绿化；事项状态：处理中,MOWING AND TREE ISSUES REQUEST REMOVAL/TRIMMING OF TREE LARGE WATER OAK IN FRONT OF NEIGHBORS HOUSE AT 6869 JOLIET AVENUE AND IN RIGHT OF WAY  IS MOSTLY DEAD AND CONTINUES TO DROP LARGE LIMBS IN ROAD. VERY NEAR POWER LINE AND CONCERN FOR SAFETY. HAVE CUT SEVERAL LIMBS THAT FELL IN RECENT WEEKS. REQUEST CITY PARISH TO LOOK INTO ISSUE FOR REMOVAL. MAINTENANCE LANDSCAPE MAINTENANCE,retrieval
br311-0-1067979,0,Open or In-Progress Status,1067979,"DRAINAGE, EROSION, FLOODING OR HOLES",REQUEST REMOVAL OF DEBRIS IN A DITCH/WATERWAY,2333 WESTWOOD CT,BATON ROUGE,2024-08-13T14:31:00+00:00,2024-08-16T13:20:00+00:00,,IN PROGRESS,REQUEST REMOVAL OF FALLEN TREE ON THE SIDE OF THE CANAL TO SIDE OF THE HOME,MAINTENANCE,DRAINAGE MAINTENANCE,DOM - DRAINAGE MAINTENANCE,62,排水、积水与洪涝,处理中,排水、积水、内涝、洪涝、排水沟,事项类别：排水、积水与洪涝；关键词：排水、积水、内涝、洪涝、排水沟；事项状态：处理中,"DRAINAGE, EROSION, FLOODING OR HOLES REQUEST REMOVAL OF DEBRIS IN A DITCH/WATERWAY REQUEST REMOVAL OF FALLEN TREE ON THE SIDE OF THE CANAL TO SIDE OF THE HOME MAINTENANCE DRAINAGE MAINTENANCE",retrieval
br311-0-1069115,0,Open or In-Progress Status,1069115,MOWING AND TREE ISSUES,REQUEST REMOVAL/TRIMMING OF TREE,4661 WHITEHAVEN ST,BATON ROUGE,2024-08-16T14:09:00+00:00,2025-02-17T16:46:00+00:00,,IN PROGRESS,CALLER STATED THAT A DEAD TREE AT THIS ADDRESS NEEDS TO BE CUT DOWN.,MAINTENANCE,LANDSCAPE MAINTENANCE,DOM - LANDSCAPE MAINTENANCE,63,树木和杂草维护,处理中,树木、杂草、修剪、绿化,事项类别：树木和杂草维护；关键词：树木、杂草、修剪、绿化；事项状态：处理中,MOWING AND TREE ISSUES REQUEST REMOVAL/TRIMMING OF TREE CALLER STATED THAT A DEAD TREE AT THIS ADDRESS NEEDS TO BE CUT DOWN. MAINTENANCE LANDSCAPE MAINTENANCE,test
br311-0-1069692,0,Open or In-Progress Status,1069692,GARBAGE,REQUEST DEBRIS REMOVAL - UNOCCUPIED PROPERTY,4005 SHELLEY ST,BATON ROUGE,2024-08-19T16:25:00+00:00,2025-10-27T14:27:00+00:00,,IN PROGRESS,REQUEST REMOVAL OF JUNK AND HOUSEHOLD DEBRIS FROM  THE R O W IN FRONT OF A VACANT HOME,DEVELOPMENT,BLIGHT ENFORCEMENT,DOD - BLIGHT ENFORCEMENT,59,垃圾处理,处理中,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：处理中,GARBAGE REQUEST DEBRIS REMOVAL - UNOCCUPIED PROPERTY REQUEST REMOVAL OF JUNK AND HOUSEHOLD DEBRIS FROM  THE R O W IN FRONT OF A VACANT HOME DEVELOPMENT BLIGHT ENFORCEMENT,validation
br311-0-1072043,0,Open or In-Progress Status,1072043,GARBAGE,REQUEST DEBRIS REMOVAL - UNOCCUPIED PROPERTY,216 N 12TH ST,BATON ROUGE,2024-08-27T16:51:00+00:00,2024-08-27T16:51:00+00:00,,OPEN,STORM DEBRIS ALONG EAST SIDE OF N 12TH ST BETWEEN FLORIDA AND CONVENTION,DEVELOPMENT,BLIGHT ENFORCEMENT,DOD - BLIGHT ENFORCEMENT,59,垃圾处理,待处理,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：待处理,GARBAGE REQUEST DEBRIS REMOVAL - UNOCCUPIED PROPERTY STORM DEBRIS ALONG EAST SIDE OF N 12TH ST BETWEEN FLORIDA AND CONVENTION DEVELOPMENT BLIGHT ENFORCEMENT,retrieval
br311-0-1072118,0,Open or In-Progress Status,1072118,GARBAGE,REQUEST DEBRIS REMOVAL - UNOCCUPIED PROPERTY,DELAWARE ST,BATON ROUGE,2024-08-27T19:26:00+00:00,2024-08-28T12:06:00+00:00,,IN PROGRESS,VACANT HOME ACROSS FROM 3986 CHIPPEWA ST ON DELAWARE ST HAS JUNK AND TRASH AT CURBSIDE NEEDS TO BE REMOVED,DEVELOPMENT,BLIGHT ENFORCEMENT,DOD - BLIGHT ENFORCEMENT,59,垃圾处理,处理中,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：处理中,GARBAGE REQUEST DEBRIS REMOVAL - UNOCCUPIED PROPERTY VACANT HOME ACROSS FROM 3986 CHIPPEWA ST ON DELAWARE ST HAS JUNK AND TRASH AT CURBSIDE NEEDS TO BE REMOVED DEVELOPMENT BLIGHT ENFORCEMENT,retrieval
br311-0-1079787,0,Open or In-Progress Status,1079787,MOWING AND TREE ISSUES,REQUEST REMOVAL/TRIMMING OF TREE,2276 WILLOW ST,BATON ROUGE,2024-09-24T15:13:00+00:00,2024-09-24T15:31:00+00:00,,IN PROGRESS,REQUESTING TRIMMING FOR OVERGROWN TREE BLOCKING SCHOOL ZONE FLASHER AND NO DUMPING SIGN.,MAINTENANCE,LANDSCAPE MAINTENANCE,DOM - LANDSCAPE MAINTENANCE,63,树木和杂草维护,处理中,树木、杂草、修剪、绿化,事项类别：树木和杂草维护；关键词：树木、杂草、修剪、绿化；事项状态：处理中,MOWING AND TREE ISSUES REQUEST REMOVAL/TRIMMING OF TREE REQUESTING TRIMMING FOR OVERGROWN TREE BLOCKING SCHOOL ZONE FLASHER AND NO DUMPING SIGN. MAINTENANCE LANDSCAPE MAINTENANCE,retrieval
br311-0-1082519,0,Open or In-Progress Status,1082519,ROAD MAINTENANCE ISSUES,CONCRETE ROAD REPAIRS NEEDED,5500 BANKERS AVE,BATON ROUGE,2024-10-02T14:39:00+00:00,2024-10-07T19:04:00+00:00,,IN PROGRESS,THERE IS A POT HOLE IN THE ROAD THAT HAS RESULTED IN THERE BEING LARGE LOOSE CHUNKS OF CONCRETE IN THE ROADWAY.,MAINTENANCE,STREET MAINTENANCE,DOM - STREET MAINTENANCE,64,道路维护,处理中,道路、路面、坑洞、道路维护,事项类别：道路维护；关键词：道路、路面、坑洞、道路维护；事项状态：处理中,ROAD MAINTENANCE ISSUES CONCRETE ROAD REPAIRS NEEDED THERE IS A POT HOLE IN THE ROAD THAT HAS RESULTED IN THERE BEING LARGE LOOSE CHUNKS OF CONCRETE IN THE ROADWAY. MAINTENANCE STREET MAINTENANCE,retrieval
br311-0-1084471,0,Open or In-Progress Status,1084471,"DRAINAGE, EROSION, FLOODING OR HOLES",NON-ROADSIDE VEGETATION IN A DITCH,8865 COY AVE,BATON ROUGE,2024-10-09T17:44:00+00:00,2025-10-03T14:19:00+00:00,,IN PROGRESS,THE DITCH BEHIND HOME IS OVERGROWN ABOUT 5 FEET TALL NEED TO BE CUT,MAINTENANCE,DRAINAGE MAINTENANCE,DOM - DRAINAGE MAINTENANCE,62,排水、积水与洪涝,处理中,排水、积水、内涝、洪涝、排水沟,事项类别：排水、积水与洪涝；关键词：排水、积水、内涝、洪涝、排水沟；事项状态：处理中,"DRAINAGE, EROSION, FLOODING OR HOLES NON-ROADSIDE VEGETATION IN A DITCH THE DITCH BEHIND HOME IS OVERGROWN ABOUT 5 FEET TALL NEED TO BE CUT MAINTENANCE DRAINAGE MAINTENANCE",retrieval
br311-0-1089896,0,Open or In-Progress Status,1089896,BLIGHTED PROPERTIES,"JUNK, INOPERABLE, OR ABANDONED VEHICLE",1302 S FLANNERY RD,BATON ROUGE,2024-11-04T16:14:00+00:00,2024-11-05T14:29:00+00:00,,IN PROGRESS,ABANDONED VEHICLE IN THE DRIVEWAY.,DEVELOPMENT,BLIGHT ENFORCEMENT,DOD - BLIGHT ENFORCEMENT,59,环境卫生与失管物业,处理中,失管物业、环境卫生、废弃房屋,事项类别：环境卫生与失管物业；关键词：失管物业、环境卫生、废弃房屋；事项状态：处理中,"BLIGHTED PROPERTIES JUNK, INOPERABLE, OR ABANDONED VEHICLE ABANDONED VEHICLE IN THE DRIVEWAY. DEVELOPMENT BLIGHT ENFORCEMENT",retrieval
br311-0-1092555,0,Open or In-Progress Status,1092555,MOWING AND TREE ISSUES,REQUEST REMOVAL/TRIMMING OF TREE,1314 KENILWORTH PKWY,BATON ROUGE,2024-11-18T04:00:00+00:00,2024-11-18T04:12:00+00:00,,IN PROGRESS,DEAD TREES ON MEDIAN NEED REMOVAL,MAINTENANCE,LANDSCAPE MAINTENANCE,DOM - LANDSCAPE MAINTENANCE,63,树木和杂草维护,处理中,树木、杂草、修剪、绿化,事项类别：树木和杂草维护；关键词：树木、杂草、修剪、绿化；事项状态：处理中,MOWING AND TREE ISSUES REQUEST REMOVAL/TRIMMING OF TREE DEAD TREES ON MEDIAN NEED REMOVAL MAINTENANCE LANDSCAPE MAINTENANCE,retrieval
br311-0-1095458,0,Open or In-Progress Status,1095458,MOWING AND TREE ISSUES,REQUEST REMOVAL/TRIMMING OF TREE,2449 FIERO ST,BATON ROUGE,2024-12-03T20:15:00+00:00,2024-12-03T20:31:00+00:00,,IN PROGRESS,CALLER REQUESTING FOR A DEAD TREE TO THE RIGHT OF THIS ADDRESS NEAR A FIRE HYDRANT BE REMOVED.,MAINTENANCE,LANDSCAPE MAINTENANCE,DOM - LANDSCAPE MAINTENANCE,63,树木和杂草维护,处理中,树木、杂草、修剪、绿化,事项类别：树木和杂草维护；关键词：树木、杂草、修剪、绿化；事项状态：处理中,MOWING AND TREE ISSUES REQUEST REMOVAL/TRIMMING OF TREE CALLER REQUESTING FOR A DEAD TREE TO THE RIGHT OF THIS ADDRESS NEAR A FIRE HYDRANT BE REMOVED. MAINTENANCE LANDSCAPE MAINTENANCE,retrieval
br311-0-1096230,0,Open or In-Progress Status,1096230,ROAD MAINTENANCE ISSUES,CONCRETE ROAD REPAIRS NEEDED,740 SPANISH TOWN RD,BATON ROUGE,2024-12-06T21:46:00+00:00,2025-01-30T17:11:00+00:00,,IN PROGRESS,NO PARKING SIGNS AND CURB PAINTING NEAR PRIVATE DRIVEWAYS HASNT BEEN ADDRESSED FOR YEARS,MAINTENANCE,STREET MAINTENANCE,DOM - STREET MAINTENANCE,64,道路维护,处理中,道路、路面、坑洞、道路维护,事项类别：道路维护；关键词：道路、路面、坑洞、道路维护；事项状态：处理中,ROAD MAINTENANCE ISSUES CONCRETE ROAD REPAIRS NEEDED NO PARKING SIGNS AND CURB PAINTING NEAR PRIVATE DRIVEWAYS HASNT BEEN ADDRESSED FOR YEARS MAINTENANCE STREET MAINTENANCE,retrieval
br311-0-1100459,0,Open or In-Progress Status,1100459,"DRAINAGE, EROSION, FLOODING OR HOLES",ROADSIDE DRAINAGE ISSUE,5496 FREY ST,BATON ROUGE,2025-01-02T17:23:00+00:00,2025-08-20T17:09:00+00:00,,IN PROGRESS,CALLER STATED THAT THERE IS NO DRAIN SYSTEM IN THE FRONT OF THE HOME CAUSING WATER TO SIT IN THE YARD.,MAINTENANCE,DRAINAGE MAINTENANCE,DOM - DRAINAGE MAINTENANCE,62,排水、积水与洪涝,处理中,排水、积水、内涝、洪涝、排水沟,事项类别：排水、积水与洪涝；关键词：排水、积水、内涝、洪涝、排水沟；事项状态：处理中,"DRAINAGE, EROSION, FLOODING OR HOLES ROADSIDE DRAINAGE ISSUE CALLER STATED THAT THERE IS NO DRAIN SYSTEM IN THE FRONT OF THE HOME CAUSING WATER TO SIT IN THE YARD. MAINTENANCE DRAINAGE MAINTENANCE",retrieval
br311-0-1101194,0,Open or In-Progress Status,1101194,MOWING AND TREE ISSUES,REQUEST REMOVAL/TRIMMING OF TREE,E HARRISON ST,BATON ROUGE,2025-01-06T19:37:00+00:00,2025-01-06T19:53:00+00:00,,IN PROGRESS,REQUEST THE REMOVAL OF A DEAD TREE THATS DROPPING LIMBS ON THE CORNER OF E HARRISON ST AND MISSOURI ST,MAINTENANCE,LANDSCAPE MAINTENANCE,DOM - LANDSCAPE MAINTENANCE,63,树木和杂草维护,处理中,树木、杂草、修剪、绿化,事项类别：树木和杂草维护；关键词：树木、杂草、修剪、绿化；事项状态：处理中,MOWING AND TREE ISSUES REQUEST REMOVAL/TRIMMING OF TREE REQUEST THE REMOVAL OF A DEAD TREE THATS DROPPING LIMBS ON THE CORNER OF E HARRISON ST AND MISSOURI ST MAINTENANCE LANDSCAPE MAINTENANCE,retrieval
br311-0-1104142,0,Open or In-Progress Status,1104142,MOWING AND TREE ISSUES,REQUEST REMOVAL/TRIMMING OF TREE,CORPORATE BLVD,BATON ROUGE,2025-01-16T16:26:00+00:00,2025-01-16T16:47:00+00:00,,IN PROGRESS,THERE ARE SEVERAL DEAD TREES IN THE MEDIAN IN FRONT OF CITIPLACE.,MAINTENANCE,LANDSCAPE MAINTENANCE,DOM - LANDSCAPE MAINTENANCE,63,树木和杂草维护,处理中,树木、杂草、修剪、绿化,事项类别：树木和杂草维护；关键词：树木、杂草、修剪、绿化；事项状态：处理中,MOWING AND TREE ISSUES REQUEST REMOVAL/TRIMMING OF TREE THERE ARE SEVERAL DEAD TREES IN THE MEDIAN IN FRONT OF CITIPLACE. MAINTENANCE LANDSCAPE MAINTENANCE,retrieval
br311-0-1108521,0,Open or In-Progress Status,1108521,"DRAINAGE, EROSION, FLOODING OR HOLES",ROADSIDE DRAINAGE ISSUE,12627 JOOR RD,BATON ROUGE,2025-02-13T18:20:00+00:00,2025-03-31T17:56:00+00:00,,IN PROGRESS,"CALLER IS REQUESTING THAT THE CULVERT SITTING ON THE EAST SIDE OF THE ROD BE CLEANED OUT SO THE WATER CAN FLOW AND ALSO NOW THE DITCH SITTING IN FRONT OF HIS HOME THERE IS STANDING WATER ..., GAVE ID#",MAINTENANCE,DRAINAGE MAINTENANCE,DOM - DRAINAGE MAINTENANCE,62,排水、积水与洪涝,处理中,排水、积水、内涝、洪涝、排水沟,事项类别：排水、积水与洪涝；关键词：排水、积水、内涝、洪涝、排水沟；事项状态：处理中,"DRAINAGE, EROSION, FLOODING OR HOLES ROADSIDE DRAINAGE ISSUE CALLER IS REQUESTING THAT THE CULVERT SITTING ON THE EAST SIDE OF THE ROD BE CLEANED OUT SO THE WATER CAN FLOW AND ALSO NOW THE DITCH SITTING IN FRONT OF HIS HOME THERE IS STANDING WATER ..., GAVE ID# MAINTENANCE DRAINAGE MAINTENANCE",retrieval
br311-0-1109159,0,Open or In-Progress Status,1109159,ROAD MAINTENANCE ISSUES,ROAD BUCKLE/BLOWOUT/FAULT,,BATON ROUGE,2025-02-17T22:29:00+00:00,2025-09-26T13:54:00+00:00,,IN PROGRESS,5200 BLOCK OF JACKSON AVE NEEDS THE POTHOLES REPAIRED,MAINTENANCE,STREET MAINTENANCE,DOM - STREET MAINTENANCE,64,道路维护,处理中,道路、路面、坑洞、道路维护,事项类别：道路维护；关键词：道路、路面、坑洞、道路维护；事项状态：处理中,ROAD MAINTENANCE ISSUES ROAD BUCKLE/BLOWOUT/FAULT 5200 BLOCK OF JACKSON AVE NEEDS THE POTHOLES REPAIRED MAINTENANCE STREET MAINTENANCE,retrieval
br311-0-1110577,0,Open or In-Progress Status,1110577,"DRAINAGE, EROSION, FLOODING OR HOLES",NON-ROADSIDE DRAINAGE ISSUE,11544 W DAYTONA CIR,BATON ROUGE,2025-02-25T16:59:00+00:00,2025-03-13T14:38:00+00:00,,IN PROGRESS,BACKYARD HAS STANDING WATER NEED THE DRAIN CHECKED OUT,MAINTENANCE,DRAINAGE MAINTENANCE,DOM - DRAINAGE MAINTENANCE,62,排水、积水与洪涝,处理中,排水、积水、内涝、洪涝、排水沟,事项类别：排水、积水与洪涝；关键词：排水、积水、内涝、洪涝、排水沟；事项状态：处理中,"DRAINAGE, EROSION, FLOODING OR HOLES NON-ROADSIDE DRAINAGE ISSUE BACKYARD HAS STANDING WATER NEED THE DRAIN CHECKED OUT MAINTENANCE DRAINAGE MAINTENANCE",retrieval
br311-0-1112266,0,Open or In-Progress Status,1112266,"DRAINAGE, EROSION, FLOODING OR HOLES",NON-ROADSIDE DRAINAGE ISSUE,13212 BUCKLEY AVE,BATON ROUGE,2025-03-05T17:55:00+00:00,2025-12-04T20:17:00+00:00,,IN PROGRESS,"THERE ARE DRAINAGE DITCHES COMING OFF OF SERVITUDE AND ALL ALONG MY YARD TO THE CULVERT ON THE OTHER SIDE OF MY NEIGHBOR’S HOUSE. THE DITCHES ARE NOT DRAINING, WHICH IS CAUSING THE WATER IN MY YARD TO BACK UP AND COME INTO MY HOUSE.",MAINTENANCE,DRAINAGE MAINTENANCE,DOM - DRAINAGE MAINTENANCE,62,排水、积水与洪涝,处理中,排水、积水、内涝、洪涝、排水沟,事项类别：排水、积水与洪涝；关键词：排水、积水、内涝、洪涝、排水沟；事项状态：处理中,"DRAINAGE, EROSION, FLOODING OR HOLES NON-ROADSIDE DRAINAGE ISSUE THERE ARE DRAINAGE DITCHES COMING OFF OF SERVITUDE AND ALL ALONG MY YARD TO THE CULVERT ON THE OTHER SIDE OF MY NEIGHBOR’S HOUSE. THE DITCHES ARE NOT DRAINING, WHICH IS CAUSING THE WATER IN MY YARD TO BACK UP AND COME INTO MY HOUSE. MAINTENANCE DRAINAGE MAINTENANCE",retrieval
br311-0-1113974,0,Open or In-Progress Status,1113974,ROAD MAINTENANCE ISSUES,ROAD BUCKLE/BLOWOUT/FAULT,2812 KALURAH ST,BATON ROUGE,2025-03-12T15:16:00+00:00,2025-07-23T11:35:00+00:00,,IN PROGRESS,REQUEST REPAIR OF THE SHOULDER IN FRONT OF THE BET R PARKING LOT,MAINTENANCE,STREET MAINTENANCE,DOM - STREET MAINTENANCE,64,道路维护,处理中,道路、路面、坑洞、道路维护,事项类别：道路维护；关键词：道路、路面、坑洞、道路维护；事项状态：处理中,ROAD MAINTENANCE ISSUES ROAD BUCKLE/BLOWOUT/FAULT REQUEST REPAIR OF THE SHOULDER IN FRONT OF THE BET R PARKING LOT MAINTENANCE STREET MAINTENANCE,test
br311-0-1114852,0,Open or In-Progress Status,1114852,"DRAINAGE, EROSION, FLOODING OR HOLES",ROADSIDE DRAINAGE ISSUE,1478 STUART AVE,BATON ROUGE,2025-03-15T20:12:00+00:00,2025-03-18T14:36:00+00:00,,IN PROGRESS,SURFACE DRAINAGE ON THE 4192 SIDE OF THE STREET ARE CLOGGED THE OPPOSITE SIDE OF THE STREET HAS DITCHES THAT ARE BLOCKED,MAINTENANCE,DRAINAGE MAINTENANCE,DOM - DRAINAGE MAINTENANCE,62,排水、积水与洪涝,处理中,排水、积水、内涝、洪涝、排水沟,事项类别：排水、积水与洪涝；关键词：排水、积水、内涝、洪涝、排水沟；事项状态：处理中,"DRAINAGE, EROSION, FLOODING OR HOLES ROADSIDE DRAINAGE ISSUE SURFACE DRAINAGE ON THE 4192 SIDE OF THE STREET ARE CLOGGED THE OPPOSITE SIDE OF THE STREET HAS DITCHES THAT ARE BLOCKED MAINTENANCE DRAINAGE MAINTENANCE",retrieval
br311-0-1116878,0,Open or In-Progress Status,1116878,BLIGHTED PROPERTIES,PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN,2406 BADLEY RD,BATON ROUGE,2025-03-24T16:00:00+00:00,2026-07-30T12:01:00+00:00,,IN PROGRESS,"PROPERTY LOCATED AT 2406 BADLEY RD, IS EXPOSED AND LEFT UNSAFE. I PASSED BY THIS PROPERTY FEB 2025 ASSUMING IT MAY HAVE BEEN UNDER RENOVATIONS, AND THE PROPERTY IS IN THE SAME CONDITION, IF NOT WORSE, THE PROPERTY IS OPEN ON MULTIPLE SIDES.",DEVELOPMENT,BLIGHT ENFORCEMENT,DOD - BLIGHT ENFORCEMENT,59,环境卫生与失管物业,处理中,失管物业、环境卫生、废弃房屋,事项类别：环境卫生与失管物业；关键词：失管物业、环境卫生、废弃房屋；事项状态：处理中,"BLIGHTED PROPERTIES PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN PROPERTY LOCATED AT 2406 BADLEY RD, IS EXPOSED AND LEFT UNSAFE. I PASSED BY THIS PROPERTY FEB 2025 ASSUMING IT MAY HAVE BEEN UNDER RENOVATIONS, AND THE PROPERTY IS IN THE SAME CONDITION, IF NOT WORSE, THE PROPERTY IS OPEN ON MULTIPLE SIDES. DEVELOPMENT BLIGHT ENFORCEMENT",retrieval
br311-0-1118005,0,Open or In-Progress Status,1118005,GARBAGE,MISSED WOODY WASTE SERVICE,2222 GENERAL ADAMS AVE,BATON ROUGE,2025-03-27T15:34:00+00:00,2025-03-27T15:34:00+00:00,,OPEN,CALLER STATED THAT TREE DEBRIS AND OTHER DEBRIS BEEN MISSED FOR TWO WEEKS.,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,待处理,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：待处理,GARBAGE MISSED WOODY WASTE SERVICE CALLER STATED THAT TREE DEBRIS AND OTHER DEBRIS BEEN MISSED FOR TWO WEEKS. ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-0-1118067,0,Open or In-Progress Status,1118067,MOWING AND TREE ISSUES,REQUEST REMOVAL/TRIMMING OF TREE,402 STANFORD AVE,BATON ROUGE,2025-03-27T17:01:00+00:00,2025-03-27T17:21:00+00:00,,IN PROGRESS,H/O WANT TO ADD A SECOND DRIVEWAY BUT THE ROOTS FROM THE TREE ON CITY PROPERTY PREVENTING TO PROGRESS DUE TO THE ROOTS NEEDS SOMEONE TO COME OUT AND CHECK THE AREA.,MAINTENANCE,LANDSCAPE MAINTENANCE,DOM - LANDSCAPE MAINTENANCE,63,树木和杂草维护,处理中,树木、杂草、修剪、绿化,事项类别：树木和杂草维护；关键词：树木、杂草、修剪、绿化；事项状态：处理中,MOWING AND TREE ISSUES REQUEST REMOVAL/TRIMMING OF TREE H/O WANT TO ADD A SECOND DRIVEWAY BUT THE ROOTS FROM THE TREE ON CITY PROPERTY PREVENTING TO PROGRESS DUE TO THE ROOTS NEEDS SOMEONE TO COME OUT AND CHECK THE AREA. MAINTENANCE LANDSCAPE MAINTENANCE,retrieval
br311-0-1119207,0,Open or In-Progress Status,1119207,"DRAINAGE, EROSION, FLOODING OR HOLES",NON-ROADSIDE DRAINAGE ISSUE,11460 ELLEN DR,BATON ROUGE,2025-04-01T16:14:00+00:00,2025-10-21T17:55:00+00:00,,IN PROGRESS,H/O REQUESTING THE CANAL ON THE SIDE AND BEHIND THE HOME BE SPRAYED.,MAINTENANCE,DRAINAGE MAINTENANCE,DOM - DRAINAGE MAINTENANCE,62,排水、积水与洪涝,处理中,排水、积水、内涝、洪涝、排水沟,事项类别：排水、积水与洪涝；关键词：排水、积水、内涝、洪涝、排水沟；事项状态：处理中,"DRAINAGE, EROSION, FLOODING OR HOLES NON-ROADSIDE DRAINAGE ISSUE H/O REQUESTING THE CANAL ON THE SIDE AND BEHIND THE HOME BE SPRAYED. MAINTENANCE DRAINAGE MAINTENANCE",validation
br311-0-1119749,0,Open or In-Progress Status,1119749,ROAD MAINTENANCE ISSUES,ROAD BUCKLE/BLOWOUT/FAULT,TUCKER RD,ZACHARY,2025-04-02T19:26:00+00:00,2025-04-10T12:55:00+00:00,,IN PROGRESS,CALLER STATED THAT A POTHOLE ON THE BRIDGE AT TUICKER RD NEEDS TO BE REPAIRED.  DAMAGE THE RIGHT FRONT TIRE ON NTHE CAR.    BMW WHITE 2016,MAINTENANCE,STREET MAINTENANCE,DOM - STREET MAINTENANCE,64,道路维护,处理中,道路、路面、坑洞、道路维护,事项类别：道路维护；关键词：道路、路面、坑洞、道路维护；事项状态：处理中,ROAD MAINTENANCE ISSUES ROAD BUCKLE/BLOWOUT/FAULT CALLER STATED THAT A POTHOLE ON THE BRIDGE AT TUICKER RD NEEDS TO BE REPAIRED.  DAMAGE THE RIGHT FRONT TIRE ON NTHE CAR.    BMW WHITE 2016 MAINTENANCE STREET MAINTENANCE,retrieval
br311-0-1120232,0,Open or In-Progress Status,1120232,GARBAGE,MISSED WOODY WASTE SERVICE,3468 RIDGEMONT DR,BATON ROUGE,2025-04-03T21:43:00+00:00,2025-04-03T21:43:00+00:00,,OPEN,PILE OF TRASH NEEDED FOR PICKUP,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,待处理,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：待处理,GARBAGE MISSED WOODY WASTE SERVICE PILE OF TRASH NEEDED FOR PICKUP ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-0-1120688,0,Open or In-Progress Status,1120688,"DRAINAGE, EROSION, FLOODING OR HOLES",ROADSIDE DRAINAGE ISSUE,7274 HANKS DR,BATON ROUGE,2025-04-07T13:35:00+00:00,2026-03-10T18:30:00+00:00,,IN PROGRESS,DITCHES NEED TO BE CUT AND CLEANED AND CULVERTS NEEDED TO BE CLEANED AT THIS ADDRESS.,MAINTENANCE,DRAINAGE MAINTENANCE,DOM - DRAINAGE MAINTENANCE,62,排水、积水与洪涝,处理中,排水、积水、内涝、洪涝、排水沟,事项类别：排水、积水与洪涝；关键词：排水、积水、内涝、洪涝、排水沟；事项状态：处理中,"DRAINAGE, EROSION, FLOODING OR HOLES ROADSIDE DRAINAGE ISSUE DITCHES NEED TO BE CUT AND CLEANED AND CULVERTS NEEDED TO BE CLEANED AT THIS ADDRESS. MAINTENANCE DRAINAGE MAINTENANCE",validation
